uid,strict_status,priority,make,model_as_supplied,asset_title,year_evidence,generation_evidence,visual_trim_evidence,body_style_evidence,faces,likes,metadata_score,duplicate_count,duplicate_rank,creator,licence_recorded,licence_status,commercial_gate,source_page,download_api_endpoint,source_origin,source_uid_valid,visual_qc,glass_qc,interior_qc,pbr_qc,scale_qc,live_link_check,final_publish,decision_reason
1e3c87edd3224342bc4eac5bf15a2d90,PRIORITY A,First QC queue,Kia,Ev9,2024 Kia EV9 GT-Line,2024,,GT-Line,Hatchback/Car,570138,53,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/1e3c87edd3224342bc4eac5bf15a2d90,https://sketchfab.com/models/1e3c87edd3224342bc4eac5bf15a2d90/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
85cc817cc9984fafb879760df5af3ae8,PRIORITY B,Manual metadata/visual review,Kia,Kia Carnival,Kia Carnival,,,,Hatchback/Car,450828,13,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/85cc817cc9984fafb879760df5af3ae8,https://sketchfab.com/models/85cc817cc9984fafb879760df5af3ae8/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
855c464351f244cbaafa8269a5d472df,PRIORITY B,Manual metadata/visual review,Kia,Kia Carnival,Kia Carnival 2011,2011,,,Hatchback/Car,153372,41,67,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/855c464351f244cbaafa8269a5d472df,https://sketchfab.com/models/855c464351f244cbaafa8269a5d472df/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
d7c438d0d2d64ce092e396fa802d7830,PRIORITY B,Manual metadata/visual review,Kia,Kia Carnival,2022 Kia Carnival,2022,,,Hatchback/Car,444680,17,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/d7c438d0d2d64ce092e396fa802d7830,https://sketchfab.com/models/d7c438d0d2d64ce092e396fa802d7830/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
70bee03fea2145dbb8d23798fa3bd85b,PRIORITY B,Manual metadata/visual review,Kia,Kia Ceed,Kia Ceed Sportswagon (Bad Textures),,,,Estate,490364,38,70,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/70bee03fea2145dbb8d23798fa3bd85b,https://sketchfab.com/models/70bee03fea2145dbb8d23798fa3bd85b/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
c3bf8357b4b349349f3414dca2dc70fb,PRIORITY A,First QC queue,Kia,Kia Ceed,2022 Kia Ceed Sportswagon GT-PlusLine,2022,,,Estate,565354,77,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/c3bf8357b4b349349f3414dca2dc70fb,https://sketchfab.com/models/c3bf8357b4b349349f3414dca2dc70fb/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
776181e22d694282b90c50969298b84c,PRIORITY A,First QC queue,Kia,Kia EV6,2022 Kia EV6 GT-Line AWD,2022,,GT-Line,Hatchback/Car,590308,60,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/776181e22d694282b90c50969298b84c,https://sketchfab.com/models/776181e22d694282b90c50969298b84c/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
44d11e83ef40492bb4bc3d9fbc41e5e0,PRIORITY B,Manual metadata/visual review,Kia,Kia EV6,2022 Kia EV6,2022,,,Hatchback/Car,367992,20,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/44d11e83ef40492bb4bc3d9fbc41e5e0,https://sketchfab.com/models/44d11e83ef40492bb4bc3d9fbc41e5e0/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
36999e25cf854948be95459eda809a10,PRIORITY B,Manual metadata/visual review,Kia,Kia Niro,2021 Kia Niro FE Eco Hybrid,2021,,,Hatchback/Car,205580,30,76,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/36999e25cf854948be95459eda809a10,https://sketchfab.com/models/36999e25cf854948be95459eda809a10/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
ba2a3f3add114727b639d72b4548cae2,PRIORITY A,First QC queue,Kia,Kia Niro,2024 Kia Niro PHEV Dynamic Line,2024,,,Hatchback/Car,539529,62,88,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/ba2a3f3add114727b639d72b4548cae2,https://sketchfab.com/models/ba2a3f3add114727b639d72b4548cae2/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b2a0d0ad41f74638bd7452a522c1f103,PRIORITY B,Manual metadata/visual review,Kia,Kia Niro Hybrid,2020 Kia Niro Hybrid,2020,,,Hatchback/Car,485089,15,75,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/b2a0d0ad41f74638bd7452a522c1f103,https://sketchfab.com/models/b2a0d0ad41f74638bd7452a522c1f103/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9360770aa1f44db08c7b026819ccf68a,PRIORITY B,Manual metadata/visual review,Kia,Kia Picanto,Kia Picanto,,,,Hatchback/Car,604841,71,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/9360770aa1f44db08c7b026819ccf68a,https://sketchfab.com/models/9360770aa1f44db08c7b026819ccf68a/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b4fd928f3e814ef29900c706bccc344d,PRIORITY B,Manual metadata/visual review,Kia,Kia Picanto,Kia Picanto Morning GT-Line,,,GT-Line,Hatchback/Car,417575,13,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b4fd928f3e814ef29900c706bccc344d,https://sketchfab.com/models/b4fd928f3e814ef29900c706bccc344d/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
9786de51f22741f38e7bdc5a0e19bc25,PRIORITY A,First QC queue,Kia,Kia Picanto,2012 Kia Picanto,2012,,,Hatchback/Car,716251,16,82,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/9786de51f22741f38e7bdc5a0e19bc25,https://sketchfab.com/models/9786de51f22741f38e7bdc5a0e19bc25/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
81d38694fb7f405b805cd8ddcf014b17,PRIORITY B,Manual metadata/visual review,Kia,Kia Picanto,Kia Picanto 2012,2012,,,Hatchback/Car,3197380,19,64,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/81d38694fb7f405b805cd8ddcf014b17,https://sketchfab.com/models/81d38694fb7f405b805cd8ddcf014b17/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8fa81f7e068f4d3ab625c214360f8e4e,PRIORITY B,Manual metadata/visual review,Kia,Kia Picanto,2017 Kia Picanto GT-Line,2017,,GT-Line,Hatchback/Car,291472,66,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/8fa81f7e068f4d3ab625c214360f8e4e,https://sketchfab.com/models/8fa81f7e068f4d3ab625c214360f8e4e/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8727b8185a8a4a5f963802984577a5fe,PRIORITY B,Manual metadata/visual review,Kia,Kia Picanto,2024 Kia Picanto GT-Line,2024,,GT-Line,Hatchback/Car,457597,93,79,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/8727b8185a8a4a5f963802984577a5fe,https://sketchfab.com/models/8727b8185a8a4a5f963802984577a5fe/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1f403400d40b4fb59c916b2657312ac1,PRIORITY B,Manual metadata/visual review,Kia,Kia Soul,Kia Soul,,,,Hatchback/Car,1556676,11,77,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1f403400d40b4fb59c916b2657312ac1,https://sketchfab.com/models/1f403400d40b4fb59c916b2657312ac1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
bb8a52faa37d4458ad24f8d6275084c1,PRIORITY A,First QC queue,Kia,Kia Soul,Kia Soul EV 2020,2020,,,Hatchback/Car,1122027,6,83,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/bb8a52faa37d4458ad24f8d6275084c1,https://sketchfab.com/models/bb8a52faa37d4458ad24f8d6275084c1/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
98a84407998a4bc6b4dee912b289f15b,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Kia Sportage,,,,Hatchback/Car,374500,80,77,1,1,karaman.arman,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/98a84407998a4bc6b4dee912b289f15b,https://sketchfab.com/models/98a84407998a4bc6b4dee912b289f15b/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
178361a328244388ba535f1f1a7a7ed3,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Kia Sportage,,,,Hatchback/Car,397800,7,72,1,1,Nieve5677,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/178361a328244388ba535f1f1a7a7ed3,https://sketchfab.com/models/178361a328244388ba535f1f1a7a7ed3/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
212016fe1b8b47fda3d0c30e1a22af2f,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Carro KIA Sportage Xnova360,,,,Hatchback/Car,330613,50,71,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/212016fe1b8b47fda3d0c30e1a22af2f,https://sketchfab.com/models/212016fe1b8b47fda3d0c30e1a22af2f/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f0abf340503f4e5b864dc24ac6569314,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Kia Sportage,,,,Hatchback/Car,374469,16,68,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/f0abf340503f4e5b864dc24ac6569314,https://sketchfab.com/models/f0abf340503f4e5b864dc24ac6569314/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
1bf75af459fc4eab9878c1753376f2ed,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Kia Sportage 2011,2011,,,Hatchback/Car,1103084,19,73,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/1bf75af459fc4eab9878c1753376f2ed,https://sketchfab.com/models/1bf75af459fc4eab9878c1753376f2ed/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
f15205a444fb42f7a2ebf6765a36026a,PRIORITY B,Manual metadata/visual review,Kia,Kia Sportage,Kia Sportage SL 2011-2014,2011–2014,,,Hatchback/Car,82000,32,45,1,1,farhad.Guli,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/f15205a444fb42f7a2ebf6765a36026a,https://sketchfab.com/models/f15205a444fb42f7a2ebf6765a36026a/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
89cc320440ef47c289c8b4f04ffee008,PRIORITY A,First QC queue,Kia,Kia Sportage,Kia Sportage GT-Line QL 2015-2021,2015–2021,,GT-Line,Hatchback/Car,579900,5,88,1,1,Merc_TV,CC BY,Web-verified CC BY,CC BY recorded at collection time — recheck live page and preserve attribution,https://sketchfab.com/3d-models/89cc320440ef47c289c8b4f04ffee008,https://sketchfab.com/models/89cc320440ef47c289c8b4f04ffee008/download,New scrape — 29 Jul 2026,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
8f794775950041d7a9ae867e40646a33,PRIORITY A,First QC queue,Kia,Kia Sportage,2018 Kia Sportage,2018,,,Hatchback/Car,563696,15,85,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/8f794775950041d7a9ae867e40646a33,https://sketchfab.com/models/8f794775950041d7a9ae867e40646a33/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
b89d15a4b99349d78c06dcc38e79fd60,PRIORITY A,First QC queue,Kia,Kia Sportage,2023 Kia Sportage GT-Line,2023,,GT-Line,Hatchback/Car,587223,82,89,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/3d-models/b89d15a4b99349d78c06dcc38e79fd60,https://sketchfab.com/models/b89d15a4b99349d78c06dcc38e79fd60/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
886d95ac4c2b40f2bb7725c2ba426acd,PRIORITY A,First QC queue,Kia,Stonic,Kia Stonic,,,,Hatchback/Car,527628,36,80,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/886d95ac4c2b40f2bb7725c2ba426acd,https://sketchfab.com/models/886d95ac4c2b40f2bb7725c2ba426acd/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
43ac15c68e934eaf8785d74816000bdc,PRIORITY B,Manual metadata/visual review,Kia,Stonic,2019 Kia Stonic GT Line,2019,,,Hatchback/Car,468234,52,78,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/43ac15c68e934eaf8785d74816000bdc,https://sketchfab.com/models/43ac15c68e934eaf8785d74816000bdc/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
5b7c8064a6164870bc3f469891a57da7,PRIORITY A,First QC queue,Kia,Stonic,2021+ Kia+ Stonic+GT- Line,2021,,,Hatchback/Car,886496,1,81,1,1,,,Pending live-page verification,NOT VERIFIED — do not publish commercially until the live licence is checked,https://sketchfab.com/models/5b7c8064a6164870bc3f469891a57da7,https://sketchfab.com/models/5b7c8064a6164870bc3f469891a57da7/download,Original V3,YES,Pending,Pending,Pending,Pending,Pending,Pending,HOLD,Real source-linked everyday-car candidate; licence and visual GLB checks are still required.
